feature,importance_shap
T5_S34_lag_23,0.0
T5_S34_lag_24,0.0
T5_S35_lag_1,0.0
T5_S35_lag_2,0.0
T5_S35_lag_3,0.0
T5_S35_lag_4,0.0
T5_S35_lag_5,0.0
T5_S35_lag_6,0.0
T5_S35_lag_7,0.0
T5_S35_lag_8,0.0
T5_S35_lag_9,0.0
T5_S35_lag_10,0.0
T5_S35_lag_11,0.0
T5_S35_lag_12,0.0
T5_S35_lag_13,0.0
T5_S35_lag_14,0.0
T5_S35_lag_15,0.0
T5_S35_lag_16,0.0
T5_S35_lag_17,0.0
T5_S35_lag_18,0.0
T5_S35_lag_19,0.0
T5_S35_lag_20,0.0
T5_S35_lag_21,0.0
T5_S35_lag_22,0.0
T5_S35_lag_23,0.0
T5_S35_lag_24,0.0
T5_S36_lag_1,0.0
T5_S36_lag_2,0.0
T5_S36_lag_3,0.0
T5_S36_lag_4,0.0
T5_S36_lag_5,0.0
T5_S36_lag_6,0.0
T5_S36_lag_7,0.0
T5_S36_lag_8,0.0
T5_S36_lag_9,0.0
T5_S36_lag_10,0.0
T5_S36_lag_11,0.0
T5_S36_lag_12,0.0
T5_S36_lag_13,0.0
T5_S36_lag_14,0.0
T5_S36_lag_15,0.0
T5_S36_lag_16,0.0
T5_S36_lag_17,0.0
T5_S36_lag_18,0.0
T5_S36_lag_19,0.0
T5_S36_lag_20,0.0
T5_S36_lag_21,0.0
T5_S36_lag_22,0.0
T5_S36_lag_23,0.0
T5_S36_lag_24,0.0
T5_S37_lag_1,0.0
T5_S37_lag_2,0.0
T5_S37_lag_3,0.0
T5_S37_lag_4,0.0
T5_S37_lag_5,0.0
T5_S37_lag_6,0.0
T5_S37_lag_7,0.0
T5_S37_lag_8,0.0
T5_S37_lag_9,0.0
T5_S37_lag_10,0.0
T5_S37_lag_11,0.0
T5_S37_lag_12,0.0
T5_S37_lag_13,0.0
T5_S37_lag_14,0.0
T5_S37_lag_15,0.0
T5_S37_lag_16,0.0
T5_S37_lag_17,0.0
T5_S37_lag_18,0.0
T5_S37_lag_19,0.0
T5_S37_lag_20,0.0
T5_S37_lag_21,0.0
T5_S37_lag_22,0.0
T5_S37_lag_23,0.0
T5_S37_lag_24,0.0
T5_S38_lag_1,0.0
T5_S38_lag_2,0.0
T5_S38_lag_3,0.0
T5_S38_lag_4,0.0
T5_S38_lag_5,0.0
T5_S38_lag_6,0.0
T5_S38_lag_7,0.0
T5_S38_lag_8,0.0
T5_S38_lag_9,0.0
T5_S38_lag_10,0.0
T5_S38_lag_11,0.0
T5_S38_lag_12,0.0
T5_S38_lag_13,0.0
T5_S38_lag_14,0.0
T5_S38_lag_15,0.0
T5_S38_lag_16,0.0
T5_S38_lag_17,0.0
T5_S38_lag_18,0.0
T5_S38_lag_19,0.0
T5_S38_lag_20,0.0
T5_S38_lag_21,0.0
T5_S38_lag_22,0.0
T5_S38_lag_23,0.0
T5_S38_lag_24,0.0
T5_S39_lag_1,0.0
T5_S39_lag_2,0.0
T5_S39_lag_3,0.0
T5_S39_lag_4,0.0
T5_S39_lag_5,0.0
T5_S39_lag_6,0.0
T5_S39_lag_7,0.0
T5_S39_lag_8,0.0
T5_S39_lag_9,0.0
T5_S39_lag_10,0.0
T5_S39_lag_11,0.0
T5_S39_lag_12,0.0
T5_S39_lag_13,0.0
T5_S39_lag_14,0.0
T5_S39_lag_15,0.0
T5_S39_lag_16,0.0
T5_S39_lag_17,0.0
T5_S39_lag_18,0.0
T5_S39_lag_19,0.0
T5_S39_lag_20,0.0
T5_S39_lag_21,0.0
T5_S39_lag_22,0.0
T5_S39_lag_23,0.0
T5_S39_lag_24,0.0
T5_S4_lag_1,0.0
T5_S4_lag_2,0.0
T5_S4_lag_3,0.0
T5_S4_lag_4,0.0
T5_S4_lag_5,0.0
T5_S4_lag_6,0.0
T5_S4_lag_7,0.0
T5_S4_lag_8,0.0
T5_S4_lag_9,0.0
T5_S4_lag_10,0.0
T5_S4_lag_11,0.0
T5_S4_lag_12,0.0
T5_S4_lag_13,0.0
T5_S4_lag_14,0.0
T5_S4_lag_15,0.0
T5_S4_lag_16,0.0
T5_S4_lag_17,0.0
T5_S4_lag_18,0.0
T5_S4_lag_19,0.0
T5_S4_lag_20,0.0
T5_S4_lag_21,0.0
T5_S4_lag_22,0.0
T5_S4_lag_23,0.0
T5_S4_lag_24,0.0
T5_S40_lag_1,0.0
T5_S40_lag_2,0.0
T5_S40_lag_3,0.0
T5_S40_lag_4,0.0
T5_S40_lag_5,0.0
T5_S40_lag_6,0.0
T5_S40_lag_7,0.0
T5_S40_lag_8,0.0
T5_S40_lag_9,0.0
T5_S40_lag_10,0.0
T5_S40_lag_11,0.0
T5_S40_lag_12,0.0
T5_S40_lag_13,0.0
T5_S40_lag_14,0.0
T5_S40_lag_15,0.0
T5_S40_lag_16,0.0
T5_S40_lag_17,0.0
T5_S40_lag_18,0.0
T5_S40_lag_19,0.0
T5_S40_lag_20,0.0
T5_S40_lag_21,0.0
T5_S40_lag_22,0.0
T5_S40_lag_23,0.0
T5_S40_lag_24,0.0
T5_S41_lag_1,0.0
T5_S41_lag_2,0.0
T5_S41_lag_3,0.0
T5_S41_lag_4,0.0
T5_S41_lag_5,0.0
T5_S41_lag_6,0.0
T5_S41_lag_7,0.0
T5_S41_lag_8,0.0
T5_S41_lag_9,0.0
T5_S41_lag_10,0.0
T5_S41_lag_11,0.0
T5_S41_lag_12,0.0
T5_S41_lag_13,0.0
T5_S41_lag_14,0.0
T5_S41_lag_15,0.0
T5_S41_lag_16,0.0
T5_S41_lag_17,0.0
T5_S41_lag_18,0.0
T5_S41_lag_19,0.0
T5_S41_lag_20,0.0
T5_S41_lag_21,0.0
T5_S41_lag_22,0.0
T5_S41_lag_23,0.0
T5_S41_lag_24,0.0
T5_S42_lag_1,0.0
T5_S42_lag_2,0.0
T5_S42_lag_3,0.0
T5_S42_lag_4,0.0
T5_S42_lag_5,0.0
T5_S42_lag_6,0.0
T5_S42_lag_7,0.0
T5_S42_lag_8,0.0
T5_S42_lag_9,0.0
T5_S42_lag_10,0.0
T5_S42_lag_11,0.0
T5_S42_lag_12,0.0
T5_S42_lag_13,0.0
T5_S42_lag_14,0.0
T5_S42_lag_15,0.0
T5_S42_lag_16,0.0
T5_S42_lag_17,0.0
T5_S42_lag_18,0.0
T5_S42_lag_19,0.0
T5_S42_lag_20,0.0
T5_S42_lag_21,0.0
T5_S42_lag_22,0.0
T5_S42_lag_23,0.0
T5_S42_lag_24,0.0
T5_S43_lag_1,0.0
T5_S43_lag_2,0.0
T5_S43_lag_3,0.0
T5_S43_lag_4,0.0
T5_S43_lag_5,0.0
T5_S43_lag_6,0.0
T5_S43_lag_7,0.0
T5_S43_lag_8,0.0
T5_S43_lag_9,0.0
T5_S43_lag_10,0.0
T5_S43_lag_11,0.0
T5_S43_lag_12,0.0
T5_S43_lag_13,0.0
T5_S43_lag_14,0.0
T5_S43_lag_15,0.0
T5_S43_lag_16,0.0
T5_S43_lag_17,0.0
T5_S43_lag_18,0.0
T5_S43_lag_19,0.0
T5_S43_lag_20,0.0
T5_S43_lag_21,0.0
T5_S43_lag_22,0.0
T5_S43_lag_23,0.0
T5_S43_lag_24,0.0
T5_S44_lag_1,0.0
T5_S44_lag_2,0.0
T5_S44_lag_3,0.0
T5_S44_lag_4,0.0
T5_S44_lag_5,0.0
T5_S44_lag_6,0.0
T5_S44_lag_7,0.0
T5_S44_lag_8,0.0
T5_S44_lag_9,0.0
T5_S44_lag_10,0.0
T5_S44_lag_11,0.0
T5_S44_lag_12,0.0
T5_S44_lag_13,0.0
T5_S44_lag_14,0.0
T5_S44_lag_15,0.0
T5_S44_lag_16,0.0
T5_S44_lag_17,0.0
T5_S44_lag_18,0.0
T5_S44_lag_19,0.0
T5_S44_lag_20,0.0
T5_S44_lag_21,0.0
T5_S44_lag_22,0.0
T5_S44_lag_23,0.0
T5_S44_lag_24,0.0
T5_S45_lag_1,0.0
T5_S45_lag_2,0.0
T5_S45_lag_3,0.0
T5_S45_lag_4,0.0
T5_S45_lag_5,0.0
T5_S45_lag_6,0.0
T5_S45_lag_7,0.0
T5_S45_lag_8,0.0
T5_S45_lag_9,0.0
T5_S45_lag_10,0.0
T5_S45_lag_11,0.0
T5_S45_lag_12,0.0
T5_S45_lag_13,0.0
T5_S45_lag_14,0.0
T5_S45_lag_15,0.0
T5_S45_lag_16,0.0
T5_S45_lag_17,0.0
T5_S45_lag_18,0.0
T5_S45_lag_19,0.0
T5_S45_lag_20,0.0
T5_S45_lag_21,0.0
T5_S45_lag_22,0.0
T5_S45_lag_23,0.0
T5_S45_lag_24,0.0
T5_S46_lag_1,0.0
T5_S46_lag_2,0.0
T5_S46_lag_3,0.0
T5_S46_lag_4,0.0
T5_S46_lag_5,0.0
T5_S46_lag_6,0.0
T5_S46_lag_7,0.0
T5_S46_lag_8,0.0
T5_S46_lag_9,0.0
T5_S46_lag_10,0.0
T5_S46_lag_11,0.0
T5_S46_lag_12,0.0
T5_S46_lag_13,0.0
T5_S46_lag_14,0.0
T5_S46_lag_15,0.0
T5_S46_lag_16,0.0
T5_S46_lag_17,0.0
T5_S46_lag_18,0.0
T5_S46_lag_19,0.0
T5_S46_lag_20,0.0
T5_S46_lag_21,0.0
T5_S46_lag_22,0.0
T5_S46_lag_23,0.0
T5_S46_lag_24,0.0
T5_S47_lag_1,0.0
T5_S47_lag_2,0.0
T5_S47_lag_3,0.0
T5_S47_lag_4,0.0
T5_S47_lag_5,0.0
T5_S47_lag_6,0.0
T5_S47_lag_7,0.0
T5_S47_lag_8,0.0
T5_S47_lag_9,0.0
T5_S47_lag_10,0.0
T5_S47_lag_11,0.0
T5_S47_lag_12,0.0
T5_S47_lag_13,0.0
T5_S47_lag_14,0.0
T5_S47_lag_15,0.0
T5_S47_lag_16,0.0
T5_S47_lag_17,0.0
T5_S47_lag_18,0.0
T5_S47_lag_19,0.0
T5_S47_lag_20,0.0
T5_S47_lag_21,0.0
T5_S47_lag_22,0.0
T5_S47_lag_23,0.0
T5_S47_lag_24,0.0
T5_S48_lag_1,0.0
T5_S48_lag_2,0.0
T5_S48_lag_3,0.0
T5_S48_lag_4,0.0
T5_S48_lag_5,0.0
T5_S48_lag_6,0.0
T5_S48_lag_7,0.0
T5_S48_lag_8,0.0
T5_S48_lag_9,0.0
T5_S48_lag_10,0.0
T5_S48_lag_11,0.0
T5_S48_lag_12,0.0
T5_S48_lag_13,0.0
T5_S48_lag_14,0.0
T5_S48_lag_15,0.0
T5_S48_lag_16,0.0
T5_S48_lag_17,0.0
T5_S48_lag_18,0.0
T5_S48_lag_19,0.0
T5_S48_lag_20,0.0
T5_S48_lag_21,0.0
T5_S48_lag_22,0.0
T5_S48_lag_23,0.0
T5_S48_lag_24,0.0
T5_S49_lag_1,0.0
T5_S49_lag_2,0.0
T5_S49_lag_3,0.0
T5_S49_lag_4,0.0
T5_S49_lag_5,0.0
T5_S49_lag_6,0.0
T5_S49_lag_7,0.0
T5_S49_lag_8,0.0
T5_S49_lag_9,0.0
T5_S49_lag_10,0.0
T5_S49_lag_11,0.0
T0_S15_lag_19,0.0
T5_S49_lag_13,0.0
T5_S49_lag_14,0.0
T5_S49_lag_15,0.0
T5_S49_lag_16,0.0
T5_S49_lag_17,0.0
T5_S49_lag_18,0.0
T5_S49_lag_19,0.0
T5_S49_lag_20,0.0
T5_S49_lag_21,0.0
T5_S49_lag_22,0.0
T5_S49_lag_23,0.0
T5_S49_lag_24,0.0
T5_S5_lag_1,0.0
T5_S5_lag_2,0.0
T5_S5_lag_3,0.0
T5_S5_lag_4,0.0
T5_S5_lag_5,0.0
T5_S5_lag_6,0.0
T5_S5_lag_7,0.0
T5_S5_lag_8,0.0
T5_S5_lag_9,0.0
T5_S5_lag_10,0.0
T5_S5_lag_11,0.0
T5_S5_lag_12,0.0
T5_S5_lag_13,0.0
T5_S5_lag_14,0.0
T5_S5_lag_15,0.0
T5_S5_lag_16,0.0
T5_S5_lag_17,0.0
T5_S5_lag_18,0.0
T5_S5_lag_19,0.0
T5_S5_lag_20,0.0
T5_S5_lag_21,0.0
T5_S5_lag_22,0.0
T5_S5_lag_23,0.0
T5_S5_lag_24,0.0
T5_S50_lag_1,0.0
T5_S50_lag_2,0.0
T5_S50_lag_3,0.0
T5_S50_lag_4,0.0
T5_S50_lag_5,0.0
T5_S50_lag_6,0.0
T5_S50_lag_7,0.0
T5_S50_lag_8,0.0
T5_S50_lag_9,0.0
T5_S50_lag_10,0.0
T5_S50_lag_11,0.0
T5_S50_lag_12,0.0
T5_S50_lag_13,0.0
T5_S50_lag_14,0.0
T5_S50_lag_15,0.0
T5_S50_lag_16,0.0
T5_S50_lag_17,0.0
T5_S50_lag_18,0.0
T5_S50_lag_19,0.0
T5_S50_lag_20,0.0
T5_S50_lag_21,0.0
T5_S50_lag_22,0.0
T5_S50_lag_23,0.0
T5_S50_lag_24,0.0
T5_S51_lag_1,0.0
T5_S51_lag_2,0.0
T5_S51_lag_3,0.0
T5_S51_lag_4,0.0
T5_S51_lag_5,0.0
T5_S51_lag_6,0.0
T5_S51_lag_7,0.0
T5_S51_lag_8,0.0
T5_S51_lag_9,0.0
T5_S51_lag_10,0.0
T5_S51_lag_11,0.0
T5_S51_lag_12,0.0
T5_S51_lag_13,0.0
T5_S51_lag_14,0.0
T5_S51_lag_15,0.0
T5_S51_lag_16,0.0
T5_S51_lag_17,0.0
T5_S51_lag_18,0.0
T5_S51_lag_19,0.0
T5_S51_lag_20,0.0
T5_S51_lag_21,0.0
T5_S51_lag_22,0.0
T5_S51_lag_23,0.0
T5_S51_lag_24,0.0
T5_S52_lag_1,0.0
T5_S52_lag_2,0.0
T5_S52_lag_3,0.0
T5_S52_lag_4,0.0
T5_S52_lag_5,0.0
T5_S52_lag_6,0.0
T5_S52_lag_7,0.0
T5_S52_lag_8,0.0
T5_S52_lag_9,0.0
T5_S52_lag_10,0.0
T5_S52_lag_11,0.0
T5_S52_lag_12,0.0
T5_S52_lag_13,0.0
T5_S52_lag_14,0.0
T5_S52_lag_15,0.0
T5_S52_lag_16,0.0
T5_S52_lag_17,0.0
T5_S52_lag_18,0.0
T5_S52_lag_19,0.0
T5_S52_lag_20,0.0
T5_S52_lag_21,0.0
T5_S52_lag_22,0.0
T5_S52_lag_23,0.0
T5_S52_lag_24,0.0
T5_S53_lag_1,0.0
T5_S53_lag_2,0.0
T5_S53_lag_3,0.0
T5_S53_lag_4,0.0
T5_S53_lag_5,0.0
T5_S53_lag_6,0.0
T5_S53_lag_7,0.0
T5_S53_lag_8,0.0
T5_S53_lag_9,0.0
T5_S53_lag_10,0.0
T5_S53_lag_11,0.0
T5_S53_lag_12,0.0
T5_S53_lag_13,0.0
T5_S53_lag_14,0.0
T5_S53_lag_15,0.0
T5_S53_lag_16,0.0
T5_S53_lag_17,0.0
T5_S53_lag_18,0.0
T5_S53_lag_19,0.0
T5_S53_lag_20,0.0
T5_S53_lag_21,0.0
T5_S53_lag_22,0.0
T5_S53_lag_23,0.0
T5_S53_lag_24,0.0
T5_S54_lag_1,0.0
T5_S54_lag_2,0.0
T5_S54_lag_3,0.0
T5_S54_lag_4,0.0
T5_S54_lag_5,0.0
T5_S54_lag_6,0.0
T5_S54_lag_7,0.0
T5_S54_lag_8,0.0
T5_S54_lag_9,0.0
T5_S54_lag_10,0.0
T5_S54_lag_11,0.0
T5_S54_lag_12,0.0
T5_S54_lag_13,0.0
T5_S54_lag_14,0.0
T5_S54_lag_15,0.0
T5_S54_lag_16,0.0
T5_S54_lag_17,0.0
T5_S54_lag_18,0.0
T5_S54_lag_19,0.0
T5_S54_lag_20,0.0
T5_S54_lag_21,0.0
T5_S54_lag_22,0.0
T5_S54_lag_23,0.0
T5_S54_lag_24,0.0
T5_S55_lag_1,0.0
T5_S55_lag_2,0.0
T5_S55_lag_3,0.0
T5_S55_lag_4,0.0
T5_S55_lag_5,0.0
T5_S55_lag_6,0.0
T5_S55_lag_7,0.0
T5_S55_lag_8,0.0
T5_S55_lag_9,0.0
T5_S55_lag_10,0.0
T5_S55_lag_11,0.0
T5_S55_lag_12,0.0
T5_S55_lag_13,0.0
T5_S55_lag_14,0.0
T5_S55_lag_15,0.0
T5_S55_lag_16,0.0
T5_S55_lag_17,0.0
T5_S55_lag_18,0.0
T5_S55_lag_19,0.0
T5_S55_lag_20,0.0
T5_S55_lag_21,0.0
T5_S55_lag_22,0.0
T5_S55_lag_23,0.0
T5_S55_lag_24,0.0
T5_S56_lag_1,0.0
T5_S56_lag_2,0.0
T5_S56_lag_3,0.0
T5_S56_lag_4,0.0
T5_S56_lag_5,0.0
T5_S56_lag_6,0.0
T5_S56_lag_7,0.0
T5_S56_lag_8,0.0
T5_S56_lag_9,0.0
T5_S56_lag_10,0.0
T5_S56_lag_11,0.0
T5_S56_lag_12,0.0
T5_S56_lag_13,0.0
T5_S56_lag_14,0.0
T5_S56_lag_15,0.0
T5_S56_lag_16,0.0
T5_S56_lag_17,0.0
T5_S56_lag_18,0.0
T5_S56_lag_19,0.0
T5_S56_lag_20,0.0
T5_S56_lag_21,0.0
T5_S56_lag_22,0.0
T5_S56_lag_23,0.0
T5_S56_lag_24,0.0
T5_S57_lag_1,0.0
T5_S57_lag_2,0.0
T5_S57_lag_3,0.0
T5_S57_lag_4,0.0
T5_S57_lag_5,0.0
T5_S57_lag_6,0.0
T5_S57_lag_7,0.0
T5_S57_lag_8,0.0
T5_S57_lag_9,0.0
T5_S57_lag_10,0.0
T5_S57_lag_11,0.0
T5_S57_lag_12,0.0
T5_S57_lag_13,0.0
T5_S57_lag_14,0.0
T5_S57_lag_15,0.0
T5_S57_lag_16,0.0
T5_S57_lag_17,0.0
T5_S57_lag_18,0.0
T5_S57_lag_19,0.0
T5_S57_lag_20,0.0
T5_S57_lag_21,0.0
T5_S57_lag_22,0.0
T5_S57_lag_23,0.0
T5_S57_lag_24,0.0
T5_S58_lag_1,0.0
T5_S58_lag_2,0.0
T5_S58_lag_3,0.0
T5_S58_lag_4,0.0
T5_S58_lag_5,0.0
T5_S58_lag_6,0.0
T5_S58_lag_7,0.0
T5_S58_lag_8,0.0
T5_S58_lag_9,0.0
T5_S58_lag_10,0.0
T5_S58_lag_11,0.0
T5_S58_lag_12,0.0
T5_S58_lag_13,0.0
T5_S58_lag_14,0.0
T5_S58_lag_15,0.0
T5_S58_lag_16,0.0
T5_S58_lag_17,0.0
T5_S58_lag_18,0.0
T5_S58_lag_19,0.0
T5_S58_lag_20,0.0
T5_S58_lag_21,0.0
T5_S58_lag_22,0.0
T5_S58_lag_23,0.0
T5_S58_lag_24,0.0
T5_S59_lag_1,0.0
T5_S59_lag_2,0.0
T5_S59_lag_3,0.0
T5_S59_lag_4,0.0
T5_S59_lag_5,0.0
T5_S59_lag_6,0.0
T5_S59_lag_7,0.0
T5_S59_lag_8,0.0
T5_S59_lag_9,0.0
T5_S59_lag_10,0.0
T5_S59_lag_11,0.0
T5_S59_lag_12,0.0
T5_S59_lag_13,0.0
T5_S59_lag_14,0.0
T5_S59_lag_15,0.0
T5_S59_lag_16,0.0
T5_S59_lag_17,0.0
T5_S59_lag_18,0.0
T5_S59_lag_19,0.0
T5_S59_lag_20,0.0
T5_S59_lag_21,0.0
T5_S59_lag_22,0.0
T5_S59_lag_23,0.0
T5_S59_lag_24,0.0
T5_S6_lag_1,0.0
T5_S6_lag_2,0.0
T5_S6_lag_3,0.0
T5_S6_lag_4,0.0
T5_S6_lag_5,0.0
T5_S6_lag_6,0.0
T5_S6_lag_7,0.0
T5_S6_lag_8,0.0
T5_S6_lag_9,0.0
T5_S6_lag_10,0.0
T5_S6_lag_11,0.0
T5_S6_lag_12,0.0
T5_S6_lag_13,0.0
T5_S6_lag_14,0.0
T5_S6_lag_15,0.0
T5_S6_lag_16,0.0
T5_S6_lag_17,0.0
T5_S6_lag_18,0.0
T5_S6_lag_19,0.0
T5_S6_lag_20,0.0
T5_S6_lag_21,0.0
T5_S6_lag_22,0.0
T5_S6_lag_23,0.0
T5_S6_lag_24,0.0
T5_S60_lag_1,0.0
T5_S60_lag_2,0.0
T5_S60_lag_3,0.0
T5_S60_lag_4,0.0
T5_S60_lag_5,0.0
T5_S60_lag_6,0.0
T5_S60_lag_7,0.0
T5_S60_lag_8,0.0
T5_S60_lag_9,0.0
T5_S60_lag_10,0.0
T5_S60_lag_11,0.0
T5_S60_lag_12,0.0
T5_S60_lag_13,0.0
T5_S60_lag_14,0.0
T5_S60_lag_15,0.0
T5_S60_lag_16,0.0
T5_S60_lag_17,0.0
T5_S60_lag_18,0.0
T5_S60_lag_19,0.0
T5_S60_lag_20,0.0
T5_S60_lag_21,0.0
T5_S60_lag_22,0.0
T5_S60_lag_23,0.0
T5_S60_lag_24,0.0
T5_S61_lag_1,0.0
T5_S61_lag_2,0.0
T5_S61_lag_3,0.0
T5_S61_lag_4,0.0
T5_S61_lag_5,0.0
T5_S61_lag_6,0.0
T5_S61_lag_7,0.0
T5_S61_lag_8,0.0
T5_S61_lag_9,0.0
T5_S61_lag_10,0.0
T5_S61_lag_11,0.0
T5_S61_lag_12,0.0
T5_S61_lag_13,0.0
T5_S61_lag_14,0.0
T5_S61_lag_15,0.0
T5_S61_lag_16,0.0
T5_S61_lag_17,0.0
T5_S61_lag_18,0.0
T5_S61_lag_19,0.0
T5_S61_lag_20,0.0
T5_S61_lag_21,0.0
T5_S61_lag_22,0.0
T5_S61_lag_23,0.0
T5_S61_lag_24,0.0
T5_S62_lag_1,0.0
T5_S62_lag_2,0.0
T5_S62_lag_3,0.0
T5_S62_lag_4,0.0
T5_S62_lag_5,0.0
T5_S62_lag_6,0.0
T5_S62_lag_7,0.0
T5_S62_lag_8,0.0
T5_S62_lag_9,0.0
T5_S62_lag_10,0.0
T5_S62_lag_11,0.0
T5_S62_lag_12,0.0
T5_S62_lag_13,0.0
T5_S62_lag_14,0.0
T5_S62_lag_15,0.0
T5_S62_lag_16,0.0
T5_S62_lag_17,0.0
T5_S62_lag_18,0.0
T5_S62_lag_19,0.0
T5_S62_lag_20,0.0
T5_S62_lag_21,0.0
T5_S62_lag_22,0.0
T5_S62_lag_23,0.0
T5_S62_lag_24,0.0
T5_S63_lag_1,0.0
T5_S63_lag_2,0.0
T5_S63_lag_3,0.0
T5_S63_lag_4,0.0
T5_S63_lag_5,0.0
T5_S63_lag_6,0.0
T5_S63_lag_7,0.0
T5_S63_lag_8,0.0
T5_S63_lag_9,0.0
T5_S63_lag_10,0.0
T5_S63_lag_11,0.0
T5_S63_lag_12,0.0
T5_S63_lag_13,0.0
T5_S63_lag_14,0.0
T5_S63_lag_15,0.0
T5_S63_lag_16,0.0
T5_S63_lag_17,0.0
T5_S63_lag_18,0.0
T5_S63_lag_19,0.0
T5_S63_lag_20,0.0
T5_S63_lag_21,0.0
T5_S63_lag_22,0.0
T5_S63_lag_23,0.0
T5_S63_lag_24,0.0
T5_S64_lag_1,0.0
T5_S64_lag_2,0.0
T5_S64_lag_3,0.0
T5_S64_lag_4,0.0
T5_S64_lag_5,0.0
T5_S64_lag_6,0.0
T5_S64_lag_7,0.0
T5_S64_lag_8,0.0
T5_S64_lag_9,0.0
T5_S64_lag_10,0.0
T5_S64_lag_11,0.0
T5_S64_lag_12,0.0
T5_S64_lag_13,0.0
T5_S64_lag_14,0.0
T5_S64_lag_15,0.0
T5_S64_lag_16,0.0
T5_S64_lag_17,0.0
T5_S64_lag_18,0.0
T5_S64_lag_19,0.0
T5_S64_lag_20,0.0
T5_S64_lag_21,0.0
T5_S64_lag_22,0.0
T5_S64_lag_23,0.0
T5_S64_lag_24,0.0
T5_S65_lag_1,0.0
T5_S65_lag_2,0.0
T5_S65_lag_3,0.0
T5_S65_lag_4,0.0
T5_S65_lag_5,0.0
T5_S65_lag_6,0.0
T5_S65_lag_7,0.0
T5_S65_lag_8,0.0
T5_S65_lag_9,0.0
T5_S65_lag_10,0.0
T5_S65_lag_11,0.0
T5_S65_lag_12,0.0
T5_S65_lag_13,0.0
T5_S65_lag_14,0.0
T5_S65_lag_15,0.0
T5_S65_lag_16,0.0
T5_S65_lag_17,0.0
T5_S65_lag_18,0.0
T5_S65_lag_19,0.0
T5_S65_lag_20,0.0
T5_S65_lag_21,0.0
T5_S65_lag_22,0.0
T5_S65_lag_23,0.0
T5_S65_lag_24,0.0
T5_S66_lag_1,0.0
T5_S66_lag_2,0.0
T5_S66_lag_3,0.0
T5_S66_lag_4,0.0
T5_S66_lag_5,0.0
T5_S66_lag_6,0.0
T5_S66_lag_7,0.0
T5_S66_lag_8,0.0
T5_S66_lag_9,0.0
T5_S66_lag_10,0.0
T5_S66_lag_11,0.0
T5_S66_lag_12,0.0
T5_S66_lag_13,0.0
T5_S66_lag_14,0.0
T5_S66_lag_15,0.0
T5_S66_lag_16,0.0
T5_S66_lag_17,0.0
T5_S66_lag_18,0.0
T5_S66_lag_19,0.0
T5_S66_lag_20,0.0
T5_S66_lag_21,0.0
T5_S66_lag_22,0.0
T5_S66_lag_23,0.0
T5_S66_lag_24,0.0
T5_S67_lag_1,0.0
T5_S67_lag_2,0.0
T5_S67_lag_3,0.0
T5_S67_lag_4,0.0
T5_S67_lag_5,0.0
T5_S67_lag_6,0.0
T5_S67_lag_7,0.0
T5_S67_lag_8,0.0
T5_S67_lag_9,0.0
T5_S67_lag_10,0.0
T5_S67_lag_11,0.0
T5_S67_lag_12,0.0
T5_S67_lag_13,0.0
T5_S67_lag_14,0.0
T5_S67_lag_15,0.0
T5_S67_lag_16,0.0
T5_S67_lag_17,0.0
T5_S67_lag_18,0.0
T5_S67_lag_19,0.0
T5_S67_lag_20,0.0
T5_S67_lag_21,0.0
T5_S67_lag_22,0.0
T5_S67_lag_23,0.0
T5_S67_lag_24,0.0
T5_S68_lag_1,0.0
T5_S68_lag_2,0.0
T5_S68_lag_3,0.0
T5_S68_lag_4,0.0
T5_S68_lag_5,0.0
T5_S68_lag_6,0.0
T5_S68_lag_7,0.0
T5_S68_lag_8,0.0
T5_S68_lag_9,0.0
T5_S68_lag_10,0.0
T5_S68_lag_11,0.0
T5_S68_lag_12,0.0
T5_S68_lag_13,0.0
T5_S68_lag_14,0.0
T5_S68_lag_15,0.0
T5_S68_lag_16,0.0
T5_S68_lag_17,0.0
T5_S68_lag_18,0.0
T5_S68_lag_19,0.0
T5_S68_lag_20,0.0
T5_S68_lag_21,0.0
T5_S68_lag_22,0.0
T5_S68_lag_23,0.0
T5_S68_lag_24,0.0
T5_S69_lag_1,0.0
T5_S69_lag_2,0.0
T5_S69_lag_3,0.0
T5_S69_lag_4,0.0
T5_S69_lag_5,0.0
T5_S69_lag_6,0.0
T5_S69_lag_7,0.0
T5_S69_lag_8,0.0
T5_S69_lag_9,0.0
T5_S69_lag_10,0.0
T5_S69_lag_11,0.0
T5_S69_lag_12,0.0
T5_S69_lag_13,0.0
T5_S69_lag_14,0.0
T5_S69_lag_15,0.0
T5_S69_lag_16,0.0
T5_S69_lag_17,0.0
T5_S69_lag_18,0.0
T5_S69_lag_19,0.0
T5_S69_lag_20,0.0
T5_S69_lag_21,0.0
T5_S69_lag_22,0.0
T5_S69_lag_23,0.0
T5_S69_lag_24,0.0
T5_S7_lag_1,0.0
T5_S7_lag_2,0.0
T5_S7_lag_3,0.0
T5_S7_lag_4,0.0
T5_S7_lag_5,0.0
T5_S7_lag_6,0.0
T5_S7_lag_7,0.0
T5_S7_lag_8,0.0
T5_S7_lag_9,0.0
T5_S7_lag_10,0.0
T5_S7_lag_11,0.0
T5_S7_lag_12,0.0
T5_S7_lag_13,0.0
T5_S7_lag_14,0.0
T5_S7_lag_15,0.0
T5_S7_lag_16,0.0
T5_S7_lag_17,0.0
T5_S7_lag_18,0.0
